,UserName,Contents,Label
1682,대한민국맨,윤총장이 최근 무슨 잘못한것 처럼청와대 및 언론에서 떠드는데무슨 잘못을 한건지 자숙하세요쪽팔린다 국민수준은 ㅤㅊㅗㅈ불 들기전에 왜 들고 있는지부터알고 들어라 나라 망신개혁은 윤총장이 알아서 할건데 법도 모르는 사람들이 ㅤㅊㅗㅈ불들고개혁을 외치는지 안타깝다,0
741,mchk****,"딸은 유급되었음에도 몇 년간 장학금을 현금으로 챙겨~애비 애미는 서울대, 동양대에서 학교 재산인 컴퓨터를 통째로 들고가~~니네가 60 억대 재산을 모은 이유를 이제야 알겠다, 아주 돈에 미쳤구나ㅋㅋㅋ 저 두 인간들을 절도죄로 고소합시다",1
789,지상파랑새,기자양반  자식은  어떻게 공부 잘하구 봉사도 잘해요?자식 시험 보는데  어떻게 도와  줄려고 하는게 대다수 일껄...자한당자식은  KT도 그냥 들어 가잖아...시험도  원서도 안내구...,0
567,kkau****,어떤사람들은 재인이가 국론분열을 방관 한다고 하는데 그게아니라 재인이는 국론분열을 조장하고 있다 그것도 아주 비열하게,1
101,crou****,국무총리란 사람이 가짜 뉴스를 배포하네.,1
1100,gyu0****,나라가 미쳐 돌아가는구나. 사회주의자들이 행정부 국회 법조계 교육계 노동계 국방 문화 심지어는 연예계까지 .. 정말 심각하다. 어릴때부터 자유대한에서 아무 문제없이 살았는데 지금 어디가서 난 우파다 라고 하면 암암리에 불이익을 당하고 이상한 사람 보듯이 한다. 이게 민주주의냐. 이게 나라냐,1
251,지야,야~~~어제 여검사가  실명까고  검사장이야기 해주대. 유희곤   그래   기삿거리없으면  검사장파라. 니가 검찰개혁 할수도 있다.  밥쳐먹고 개떡같은  기사쓰지말고~~~쉐끼 기레기야,0
744,뿌리깊은나무,청문회를 지켜본 결과 조국 후보자와 관련 많은 의혹들이 해소되었고큰 흠결을 찾을 수 없으므로 임명함이 타당하다,0
126,tont****,"거짓말 하지 마세요!  총리!  여수사관1,여검사1 변호사3  조국식구3  그리고 검사와 수사관. 국민도 다 아는데, 총리도 한통속? 전 날과 다르네!",1
3075,에버그린,개혁은 이제 시작이다검찰아 이게 끝이 아니고 시작이다국민이 있고 너희가 있는거다우리가 준 권리를 너희의 사리사욕에 쓴다면 그 권리는 내려놓아야 이치에 맞지 않겠나,0
1202,평민인정,ㅋㅋㅋㅋㅋ 자한당 패스트트랙이나 조사해 너무 명확하잖아,0
416,mail****,"문재인 지지율 20% 지지안함이 80%, 4배",1
275,BlueThunder,ㄱ H /\H ㄲ ㅣ 들아. 그래서 어쩌라고?,0
1977,김영대,조국이는우리 밥 그릇 뺏지마세요개그맨 일동,0
981,qaz6****,정황상조국이한짓맞네,1
2256,조로,쫄지마!!!!윤석열 총장님!!!!!!!!수구진보와보수 쓸어버리시고 주권은 국민으로부터 나오는 진짜 대한민국만들어주세요!!!!!!!!!!,0
1707,gusw****,"저는 택시를 하는  사람입니다하루에도 평균 30번정도의 많은 손님을 운행합니다손님들의 문재인대통령과 지금의정권이 좋다 잘한다나쁘다 못한다의 비율을 말하자면정말로 열받고 못한다  80프로,,,,적극적으로 좋다 잘한다가 20프로,,,입니다",1
422,ouio****,안타깝게도 21일 축제와 28일 축제는 규모 자체와 분위기도 달라서 28일 6-8시에 축제를 즐기러 간 사람들이 훠얼씬 많았다는거. 서초집회 표본이 잘못되었어요. 더 인원을 줄여야 합니다,1
1953,숲지기,민주당.....뻔한거에 물타기하려하는거 역겹다.... 그 가족이 소송하는데 조국이 이사장으로 있으면서 소송 일부러 져줬잖아...그러니 기보 40억을 동생부부가 타먹은 거고....  희대의 가족사기단이구만... 어딜 물타기하며 쉴드쳐주려하냐....,0
904,닉네임,윤석열호 검찰은 얼마나 중립적인지 지켜보겠다. 살아있는 권력까지 조준함에 있어서 한치의 망설임도 없는데 야당의원들의 정치공세에서도 망설임없이 임하라. 그럼 인정!,0
2812,정의로운 사회,모든게  민주당은 내로남불이다.  이런 정당을 믿고  지지했던  사람들이  불쌍하다,0
207,유리,유희곤....얘는 진짜 개/돼지가 확실하네 ㅋㅋㅋㅋㅋㅋ,0
3,kimd****,문재인 대통령은 조국을 살리기 위해서 국민을 버렸다..정의는 죽었고..국민들은 허탈하다..국민들의 격렬한 저항을 무시한체 조국을 법무부 수장에 앉히는 행위로 조국과 그의 기족을 향한 검찰의 예리한 칼끝을 무디게 만들었다.그의 가족과 그 자신을 향해 쏟아진 그많은 의혹에 대해서 모르쇠로 일관하면서 시간 떼우기만 했던 조국이 과연 온갖 의혹을 묻어둔 상태로 과연 법무부 장관으로서 떳떳하게 임무를 수행 할수 있을까?대한민국의 대들보인 지식인들이여 살아숨쉬는 불같은 열정으로 대한민국의 정의구현을 위해 분연히 일어나주길 간절히 바랍니다~<U+270A><U+270C>,1
2620,calm****,정치 나이대가 역전됐네.나이좀 먹은 훈수질 꼴통짓 하는 사람들이 예전엔 수꼴이었는데 지금은 좌꼴들임.친척모임와서 문재인 종교짓하는거 너무 싫어.즐겁자고 모인자리인데 조국 문재인 너무 좋다고 세뇌시키려고 하는거 너무 뜬금없고 이상해,1
622,youn****,그래서 특검을해야된다~~,1
2405,흑인이정색하면검정색,압수수색 했더니 ㅋㅋ 돈 불린게 아니고 오히려 사기를 당했네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1685,hutch,윤짜장님  PD수첩 봤냐 이 C*8  새퀴야~!!!,0
2330,chri****,부산인들 좀 얍싸하잖아. 조국 같은 자에게 기대서 뭘 노리다니 말이다. 조국은 완전 좌빨이야. 속속들이. 아직 전혀 전향한 적이 없다고 하잖아. 쉽게 말하면 조국 같은 자는 우리나라에 존재하서는 안 되는 자야.,1
934,elmo****,공산당보다  싫은놈,1
1523,rhee****,검찰이 살아 있는 권력을 수사하는 것이 얼마나 어려운지를 이번 사건을 통해서 알게됐다.    윤석열 검찰의 노고에 박수를 보낸다. 화이팅!!,1
1708,아수바리,이걸 균형이라고 쓰는 수준낮은 기레기.,0
1091,헛발질,멋같은 세상  문죄인   조국이 먼저다. ♪~의  문제있는당   조국임명하면 촛불에 망한다,0
909,갈매기,조국을 철저히 조사하여 국민들의의혹을 불식시켜야 되지 용두사미 처럼조사했다가는 국민들의 저항을 받을것이다.철저히 조사하라~흠결이  그렇게 많은 사람인데 구지 왜 법무부 장관으로 임명 할 려고 하나?윤석열 검찰총장 한번 믿어봅니다.외풍에 신경쓰지 말고 조사해주세요~검찰총장님 파이팅~~,0
3086,인정,이번주에 우리 집사람이랑 참석 했는데... 정말 기분 최고 였습니다.등산가고... 다른데..바람쏘이러 갈려면 ... 이런데로 오세요광주 전남은문화예술회관 후문에서 오전 11시40분집결 12시에 출발 합니다.,0
2133,621962696,검찰 이것들이 함구령 내렸다고 하더니만 또 언론에 기사꺼리 주고 있네.느네들이 조국이 안된다고 할수록 국민들이 반드시 조국을 법무장관으로만들것이다.,0
2293,hubb****,인생 쉽게 사네. 중국 공산당 고위급 자제들이 그렇게 인생 쉽게 산다더니 딱 그 짝이네. 지소미아파기로 미일관계 끊어먹고 친중 고려연방 기어이 하겠다는거지?,1
772,백두대간 2,몇놈들 떠든다고신경쓰지마세요.조국법무장관  축하하게될겁니다.3년뒤엔  조국대통령후보다.,0
1240,punisher,검찰 피의자 주제에 어디 감히 니까짓게 법무부장관해먹겠다고 뻔뻔하고 구역질나게 계속 뻐대고 있냐니가 쥬둥아리 털었던 말들이나 다시 되새겨 양심에 심어라,0
2197,디자이너맘,현 국회의원 장관들. 조국처럼 탈탈 먼지털어 보자!  전수 조사 해보자! 자활당들아. 어디서 고상한척이야대한민국을 새롭게 바꿔보겠다닌깐 두렵냐?국개의원 장관들. 조국처럼 가족들 다 털어보자,0
1149,js10****,저런 새끼들 편에서는 김제동같은 넘들은 사회 악이다,1
787,spea****,완전 입만열면 거짓말 영화보는것같아요 사이코패스 영화 어찌보면 말도 안되는 거짓말을 서울대법대교수 수준이 겨우 저런거였나싶고ㅋㅋ,1
1946,well****,대깨문들 모아넣고 쑈하는데 대가리 깨진 애들 수준이 딱 나오는 그런 모임. 징징 거리기 남탓하기 쑈하기 선동하기,1
1410,and1****,"악질중의 악질이네...주변에 도와준 사람들이 죄다 들켜서 짤리고,징역살게 생겼는데도 정작 당사자는 그런일 없다고 배째라하고 주변에서 알아서 했다고 거짓말이나 하고 있으니...",1
341,john,다음 총선에서 공수처 반대하는 국회의원 반드시 낙선시키자,0
872,cdna****,솔직히 순실이 누나때보다 가계부채 더 심함....  외국인 대통령 제 해야 함 .,1
2875,야인,좌빨들은 다그런거야 좌빨들이 하면 로맨스고보수가하면 불륜이야괴 같은 인간들,0
1228,taif****,이 정도로 혐의가 뚜렷한데 대통령이 조국 임명강행을 한 이유를 캐야한다. 설마 모르고 시키진 않았을거다. 분명 약점을 잡혔든 뭔가 둘이 같이 공유하는 비리가 있을거다.,1
2503,enter,조국 딸은 지겨우니 조국 위법사항 좀 올려봐라 없지?,0
2652,와다,"지멋대로 주의자,지멋대로 입학,지멋대로 표창장,지멋대로 기자회견,지멋대로 장관.썩은 정글 시궁창을 헤집는미키 마우스.",0
13,마음편하게살자,대통령이 국민을 반으로 확 찢어버라고 있다.대통령이란 자는 이게 국민분열이 아니라고 한다.상상을 초월하는 분열의 대통령.나원참.,0
2058,rsy1****,오로지 정권 유지만이 목표네요국익이나 국민은 안중에도 없고 제밥그릇만 챙기는 정부!조국 위선자를 사퇴시키고 빨갱이 가짜 대통령 문재인도 탄핵시킵시다,1
2273,희망소년,"가짜, 조작, 거짓...뻔뻔.조후보자를 따라디니는 ..국민의 ㅤㅂㅜㄵ노는 점점끓고있다.",0
637,wooy****,순실이도 장학금은 안건드렸다 이게모냐 그 막나가는아줌마도 지딸 학점안줘서 교수는갈아치워도 지가 돈즘있으니까 등록금은내고 장학금안건드렸는데  그러니까 정유라가 당당히 부모돈도실력이라고 싸지른거지,1
982,1956****,5촌 조카를 내세운 당숙이라는 주범이 있는데도 그냥 깔아 뭉게는 대한미국~ 이것도 나라냐?,1
2377,dbfh****,아직도 정신 못차렸네요. 민주당 말하는 거 보세요. -“추석 후 대선 주자 여론조사에 조 후보자가 거명될 수도 있다”고 했다.고 합니다. 이것들 정말 피박살을 내야 합니다.,1
669,화이트호스,수능 400점 만점에 392점이라는데 천재급이다. 서울대 아무데나 골라서 갈 실력이다,0
505,jung****,문재인 탄핵 조국 구속,1
918,클랑,정말 국민들의 기대에 의긋나지 않는 수사결과가 나오는지 지켜보자.''사람에게 충성하지않는다''는  윤총장의 그말을 진정으로 믿고 싶다.현재 권력에 굴하지 않는 검찰을 보고싶다.,0
660,free99,뭐  김어준하고 인터뷰 했다고?/   그리고  경향신문  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  이거 믿는   개 돼지 홍  어들도 있냐??,0
1316,민주시민,모두가 거짓말 본인이 진짜조국인지도 조사해보아야 할듯,0
1349,happ****,전국민 홧병 나겠다,1
949,taes****,살다 살다 좃국이같은 파렴치한 뻥쟁이 첨봄,1
269,rokf****,오늘 문재앙이 탄핵시켜야겠다!이게 나라냐?,1
2635,dpki****,이런 말도 안되는 짓거리가 난무하는 이 나라가 정상인거냐?,1
124,빽사리,입원 증명서가 뇌종양 뇌경색 판정 증명서는 아니지요.꾀병 앓다가 모르고 있던 뇌 종양이 발견 되었다면 검찰이 생명의 은인입니다.그만하고 조사에 성실히 임한다면 지긋지긋한 조사도 빨리 끝날것을 질질 끌 필요가없는것을 말입니다.병원 증명서도 혹시 짜깁기 하고 있는 것은 아닌지 몰것네요.,0
537,matt,SKY 들이 기득권 부모들밑에서 어떤 특혜를 입고 사는지 우리 다 아는데... 나는 아닌척  가면을 쓴 집단들사회 정의는 귀찮아하고 내가 손해보지 않는것만 정의라고 여기는 이기적 집단들이영훈 김진태 나경원 김기춘도 부끄러운 선배가 아니고오직 조국만 부끄러워하는 ‘정치’ 집단들그 안에  오늘 처음 들어보는 올곧은 목소리도 있군요...,0
1763,tkdv****,드뎌 터지는구나   여론조사   나한테 전화왓는데   문재인정부잘하고 있슴니까 .  아니요 지금 문재인정부들어서  서민들.자영업  다죽어가고있다 .  문재인정부가 잘하는게  머가있느냐   북한에만 정신팔려   우리국민세금으로  돼지새끼한테 퍼주는 정부  우리나라국민들 서민들 .자영업자들  문닫고  굶어죽는데   하고  이야기했더니만  나이가 어떻게되시냐고  묻길래 50넘엇다하니  여론조사대상이  아님니다 하고 끊네요  열받아서 전화하니 전화받지도 않고  입에서 1  8멍멍이3   키들이라그 욕나오네요  여론조사  전부거짓말임니다,1
3012,pyoonhee,조국장관이  버텨주어서  검찰개혁의  필요성이부각된거라고  생각하며   조국이  아니면  대한민국은  모든것이  다시  촛불 이전으로  돌아가고  말것이다,0
1541,nmmn****,조국  문재인때문에   스트레스많이 쌓였는데  조국 때문에 얻은건있다  문재인  민주당 실체를  다알았다좌빨들이  깊숙히 침투해있다는걸  학교까지정의개혁으로  국민들선동   연론몰이   반대세력들  얼마나 압박했는지   다알았다     우파 유튜버들   죽일려는 공작들까지   난   공산당이 싫어요,1
